,COUNT
15368,2
25005,2
97345,2
39043,2
43759,2
64494,2
38244,2
30065,2
29305,2
76533,2
35294,2
87715,2
38379,2
28024,2
87311,2
16401,2
30229,2
28408,2
84521,2
58380,2
57632,2
59014,2
25621,2
43151,2
12849,2
90089,2
40915,2
16224,2
16656,2
30625,2
49728,2
12580,2
99781,2
48472,2
36528,2
57214,2
15436,2
13111,2
14783,2
05362,2
48851,2
15364,2
78639,2
58580,2
83272,2
61561,2
14720,2
61839,2
45784,2
55603,2
64420,2
35172,2
58494,2
68638,2
53547,2
38946,2
61526,2
08248,2
08821,2
85263,2
29364,2
92347,2
95935,2
99649,2
93272,2
31805,2
12857,2
57074,2
61478,2
91022,2
71768,2
18812,2
90502,2
75785,2
63629,2
13488,2
68723,2
49718,2
93534,2
25672,2
74117,2
38113,2
72842,2
2401-,2
17827,2
57770,2
35744,2
64638,2
06777,2
57028,2
17576,2
53003,2
42159,2
71726,2
58362,2
67638,2
71249,2
86431,2
31712,2
97639,2
3732,2
45228,2
78502,2
52555,2
93926,2
76878,2
52050,2
95967,2
67491,2
18231,2
94563,2
43505,2
57428,2
32201,2
50548,2
54655,2
49282,2
16852,2
92692,2
44315,2
84023,2
16623,2
17064,2
71264,2
21840,2
06752,2
18459,2
49872,2
40501,2
54909,2
72211,2
62013,2
13136,2
52561,2
14817,2
95641,2
36767,2
58060,2
66964,2
47325,2
2822,2
90071,2
47382,2
68961,2
17537,2
15762,2
15378,2
56736,2
13113,2
97885,2
51552,2
37815,2
93011,2
55970,2
52620,2
98555,2
55606,2
15561,2
70045,2
94535,2
85601,2
18463,2
47870,2
78598,2
83821,2
97121,2
47980,2
31207,2
38948,2
61428,2
61925,2
23543,2
28641,2
18816,2
76623,2
53919,2
27960,2
18961,2
01070,2
63047,2
23056,2
58649,2
31071,2
12138,2
64439,2
50519,2
76530,2
05052,2
45770,2
56019,2
50061,2
68367,2
40075,2
16040,2
78537,2
18946,2
99302,2
62015,2
58653,2
71831,2
36754,2
55036,2
52141,2
52720,2
51531,2
76365,2
57763,2
41836,2
04556,2
37108,2
68445,2
62831,2
42367,2
27594,2
72475,2
21676,2
99138,2
56207,2
99776,2
84755,2
80919,2
38958,2
32355,2
57368,2
99008,2
52236,2
13680,2
14539,2
69122,2
96071,2
83830,2
18251,2
57532,2
49864,2
13323,2
32542,2
75489,2
94040,2
24945,2
25441,2
68505,2
14037,2
83217,2
57437,2
85931,2
56577,2
68812,2
81413,2
48613,2
13404,2
41009,2
57623,2
15483,2
14592,2
72633,2
52767,2
48244,2
58041,2
18327,2
72525,2
47174,2
96034,2
57342,2
65449,2
12512,2
75558,2
57560,2
89828,2
22504,2
21153,2
98537,2
68070,2
57070,2
93005,2
15438,2
46957,2
62275,2
76246,2
18632,2
13751,2
58327,2
00291,2
10518,2
31783,2
79311,2
29202,2
12441,2
89411,2
61776,2
05744,2
54524,2
14842,2
31051,2
72611,2
62856,2
30133,2
67073,2
95229,2
88029,2
13437,2
29208,2
98834,2
66860,2
75447,2
58521,2
18325,2
05253,2
71346,2
14024,2
36089,2
17077,2
21662,2
14054,2
89424,2
74536,2
27202,2
30724,2
83228,2
26219,2
3907,2
97490,2
26521,2
77710,2
49430,2
04278,2
61319,2
99566,2
74930,2
83444,2
58067,2
61471,2
56295,2
06707,2
54827,2
65335,2
28537,2
77639,2
97417,2
17021,2
27824,2
51029,2
23186,2
81024,2
18065,2
54888,2
52721,2
57065,2
04627,2
70353,2
98533,2
85206,2
63851,2
55957,2
94923,2
01257,2
81,2
96090,2
41643,2
54110,2
18470,2
94938,2
23130,2
26590,2
60479,2
51107,2
56590,2
77443,2
14568,2
72212,2
91802,2
91390,2
23709,2
2070,2
54149,2
43330,2
16879,2
85032,2
71218,2
23115,2
43437,2
94807,2
47021,2
20688,2
59931,2
72540,2
61257,2
68936,2
95941,2
80652,2
56637,2
84024,2
17217,2
14877,2
83670,2
30063,2
52619,2
78393,2
84704,2
29606,2
44838,2
93712,2
53017,2
56327,2
62305,2
39885,2
51440,2
56116,2
38578,2
99057,2
66714,2
19954,2
66968,2
12053,2
65548,2
85355,2
41554,2
15121,2
54832,2
16153,2
70641,2
17508,2
93254,2
21612,2
99604,2
0950,2
71828,2
37041,2
38752,2
22552,2
43218,2
38311,2
51028,2
61037,2
45877,2
73526,2
74741,2
45221,2
17312,2
74458,2
15486,2
41169,2
13310,2
36006,2
57004,2
12417,2
80824,2
37860,2
50001,2
51444,2
46346,2
17853,2
85143,2
23131,2
66833,2
12792,2
54867,2
75764,2
53553,2
92653,2
59910,2
95727,2
62006,2
95431,2
42783,2
62244,2
72346,2
65287,2
68902,2
12970,2
46397,2
68947,2
84314,2
49894,2
69347,2
08846,2
22036,2
56325,2
97028,2
47366,2
93218,2
04227,2
94302,2
82059,2
63933,2
12541,2
15715,2
08014,2
68340,2
92637,2
96063,2
97065,2
13809,2
14026,2
08324,2
35049,2
61933,2
78932,2
47577,2
20140,2
12418,2
67154,2
04911,2
61484,2
79741,2
43525,2
93430,2
79381,2
49762,2
45742,2
99771,2
29324,2
90602,2
01098,2
46381,2
43434,2
13847,2
4328,2
96040,2
4832,2
84628,2
25682,2
99770,2
56165,2
35972,2
04019,2
45349,2
58734,2
52053,2
46624,2
87347,2
89317,2
73853,2
35131,2
62425,2
26210,2
88422,2
70725,2
89100,2
26230,2
12157,2
27942,2
20704,2
68648,2
41267,2
66554,2
27109,2
65462,2
97856,2
12810,2
54769,2
30048,2
95309,2
66851,2
56224,2
57791,2
80225,2
14517,2
34140,2
45853,2
22931,2
28583,2
64639,2
75651,2
52760,2
41861,2
63532,2
23463,2
43722,2
62079,2
14561,2
85350,2
25179,2
57015,2
35746,2
46401,2
67201,2
97824,2
50118,2
38686,2
25932,2
84764,2
03575,2
95630,2
05148,2
99031,2
54485,2
64849,2
67623,2
43158,2
26321,2
74856,2
43438,2
98220,2
18947,2
44492,2
12993,2
26436,2
99756,2
47010,2
58454,2
41817,2
75404,2
61067,2
30530,2
12517,2
22924,2
71286,2
23889,2
29659,2
93665,2
15377,2
83451,2
17758,2
36302,2
76265,2
05839,2
22953,2
78115,2
14715,2
17721,2
62879,2
55018,2
31011,2
29613,2
61932,2
18920,2
70464,2
86032,2
39826,2
78562,2
98673,2
35585,2
88054,2
54723,2
35539,2
24292,2
28671,2
23128,2
16022,2
60470,2
87562,2
30090,2
62553,2
72452,2
77844,2
73720,2
71750,2
28527,2
61773,2
13343,2
35741,2
93737,2
24061,2
02896,2
40355,2
22530,2
15673,2
78946,2
56141,2
83874,2
37396,2
06444,2
24270,2
47471,2
77444,2
40077,2
65010,2
17347,2
74340,2
41612,2
49279,2
97753,2
41759,2
24842,2
57580,2
43981,2
61474,2
24640,2
72064,2
62997,2
00190,2
31056,2
95555,2
15921,2
17309,2
03238,2
82723,2
26691,2
85606,2
99150,2
56243,2
22716,2
3584,2
15935,2
64474,2
41257,2
72321,2
12851,2
77895,2
57037,2
46125,2
18923,2
50222,2
82721,2
72555,2
40442,2
14453,2
38027,2
17099,2
82336,2
54760,2
87821,2
39072,2
85118,2
26615,2
41302,2
68870,2
52220,2
26568,2
97436,2
54006,2
56147,2
41621,2
14060,2
90075,2
23106,2
93113,2
25022,2
41606,2
16240,2
53544,2
35617,2
80805,2
65808,2
14572,2
59032,2
84210,2
55960,2
99589,2
59061,2
99626,2
3684,2
95717,2
65041,2
52638,2
50607,2
78025,2
19019,2
51649,2
43002,2
95977,2
68450,2
14167,2
61335,2
39151,2
72178,2
54964,2
87581,2
63663,2
72083,2
82944,2
28631,2
56355,2
88072,2
38046,2
20004,2
23942,2
02178,2
16637,2
20720,2
54864,2
74083,2
66932,2
60522,2
99017,2
60932,2
75708,2
58032,2
36578,2
65567,2
68004,2
04691,2
14486,2
38768,2
61436,2
23427,2
72573,2
75661,2
13682,2
32644,2
72679,2
77359,2
23529,2
54762,2
99926,2
95253,2
18072,2
10902,2
34661,2
29665,2
12139,2
46515,2
62375,2
20660,2
62631,2
26138,2
07870,2
40921,2
68743,2
32115,2
33122,2
57223,2
57002,2
38679,2
05665,2
71971,2
28223,2
28682,2
15437,2
46759,2
46959,2
78545,2
2002,2
61049,2
24627,2
61038,2
24862,2
99657,2
70534,2
12548,2
97876,2
74028,2
54643,2
33601,2
77629,2
38844,2
62805,2
52069,2
55338,2
20177,2
02741,2
87564,2
57055,2
06267,2
80827,2
52766,2
18453,2
27811,2
79012,2
24821,2
12193,2
04547,2
80437,2
41034,2
99631,2
62908,2
95694,2
47943,2
36029,2
07023,2
23022,2
20687,2
76890,2
99568,2
54543,2
48012,2
72431,2
66520,2
62976,2
98227,2
41083,2
17270,2
12778,2
47950,2
78949,2
68419,2
61919,2
34762,2
29922,2
05770,2
63823,2
13690,2
91934,2
01434,2
17729,2
77412,2
57051,2
32342,2
18330,2
99625,2
98256,2
83287,2
88434,2
61563,2
30150,2
97147,2
77360,2
77839,2
50510,2
50542,2
92550,2
93424,2
84076,2
55085,2
85912,2
12785,2
62216,2
65016,2
24225,2
54430,2
51557,2
51542,2
East,2
52586,2
70459,2
27000,2
56145,2
54119,2
13026,2
51020,2
52323,2
52550,2
32056,2
25234,2
23404,2
87582,2
07015,2
60474,2
13796,2
57445,2
07207,2
57633,2
31544,2
58047,2
14748,2
25423,2
56687,2
62282,2
53505,2
68665,2
96751,2
77019,2
46704,2
23315,2
94517,2
46961,2
27907,2
95514,2
13054,2
24150,2
5374,2
91775,2
97870,2
02454,2
75847,2
17864,2
50482,2
30410,2
2311,2
44049,2
07510,2
40826,2
72451,2
29594,2
25147,2
39461,2
67862,2
18980,2
44861,2
50169,2
81029,2
61735,2
32318,2
24237,2
15617,2
24902,2
73433,2
62446,2
28026,2
41740,2
95922,2
14302,2
29106,2
87504,2
000,2
95642,2
23459,2
59259,2
48033,2
60550,2
50464,2
50218,2
99749,2
16662,2
85256,2
38044,2
25847,2
08246,2
26660,2
80444,2
62252,2
64788,2
78832,2
51014,2
59468,2
87364,2
21677,2
59041,2
43111,2
85192,2
50166,2
60141,2
98602,2
20781,2
76849,2
53939,2
52210,2
92581,2
170,2
60557,2
42457,2
36038,2
61460,2
43029,2
32427,2
98847,2
40865,2
70091,2
41555,2
06087,2
12551,2
72561,2
62519,2
29648,2
97037,2
15412,2
01088,2
58061,2
77430,2
48016,2
07089,2
38039,2
87525,2
1071,2
32662,2
62445,2
96061,2
83120,2
80930,2
41746,2
78505,2
37219,2
95075,2
41202,2
92266,2
03752,2
05351,2
72948,2
21092,2
50160,2
13321,2
73666,2
50518,2
13457,2
45876,2
04562,2
52045,2
00133,2
54175,2
38259,2
30321,2
16314,2
02802,2
50565,2
90054,2
63474,2
19961,2
80920,2
99571,2
08561,2
98,2
99758,2
58561,2
96039,2
43462,2
67567,2
69152,2
72829,2
47619,2
56436,2
26162,2
91702,2
25268,2
14819,2
80532,2
84758,2
3766,2
07977,2
68873,2
45200,2
19110,2
40827,2
44424,2
03302,2
78551,2
95801,2
81222,2
72517,2
44415,2
78069,2
52321,2
90056,2
1997,2
81610,2
57359,2
40870,2
04854,2
66842,2
21790,2
26529,2
16541,2
50479,2
62818,2
52572,2
70342,2
03815,2
99555,2
26911,2
58710,2
70631,2
63961,2
81133,2
74875,2
23307,2
84318,2
40847,2
75563,2
29416,2
94573,2
69150,2
21865,2
52074,2
01853,2
35180,2
99170,2
29849,2
71866,2
71455,2
46207,2
82190,2
95684,2
27957,2
95934,2
21522,2
85637,2
86502,2
49863,2
65470,2
76853,2
33965,2
70736,2
65337,2
82083,2
30069,2
84739,2
72666,2
99180,2
49934,2
04261,2
49797,2
79782,2
23045,2
12466,2
39746,2
74864,2
63675,2
99803,2
17765,2
18087,2
63758,2
62860,2
38702,2
95633,2
11024,2
52567,2
56737,2
23952,2
68366,2
29493,2
78361,2
41166,2
27881,2
56153,2
62820,2
79377,2
38669,2
28028,2
04555,2
66425,2
21648,2
79541,2
48909,2
68768,2
36314,2
11596,2
40104,2
52030,2
62031,2
06509,2
14784,2
18427,2
53541,2
95663,2
99682,2
97603,2
53176,2
06280,2
81081,2
94946,2
84324,2
15420,2
27978,2
65805,2
16863,2
47017,2
44845,2
16235,2
52548,2
99335,2
74738,2
13406,2
41535,2
16667,2
17748,2
73554,2
59231,2
21622,2
59215,2
65664,2
20,2
03590,2
73568,2
76113,2
23129,2
30816,2
23170,2
71284,2
13428,2
72003,2
12064,2
72140,2
27916,2
26320,2
02164,2
65257,2
23330,2
23651,2
52301,2
03906,2
15773,2
98283,2
86515,2
49219,2
79561,2
46781,2
92400,2
79233,2
36915,2
40012,2
26342,2
26075,2
26404,2
84724,2
73442,2
24576,2
27010,2
63456,2
57010,2
1832,2
43601,2
95647,2
13335,2
36601,2
85640,2
62663,2
31050,2
41181,2
82717,2
92885,2
15323,2
18830,2
73736,2
16154,2
72585,2
52549,2
14807,2
23424,2
22904,2
18218,2
24871,2
29564,2
23843,2
32360,2
83251,2
62059,2
05640,2
42257,2
89105,2
17352,2
38152,2
44045,2
58370,2
36474,2
16874,2
95494,2
25183,2
04411,2
32335,2
14804,2
16226,2
63387,2
27861,2
31527,2
15004,2
97835,2
24323,2
83448,2
83349,2
78979,2
80622,2
17,2
97732,2
23443,2
73481,2
38949,2
41231,2
83853,2
96023,2
58274,2
38955,2
30470,2
30026,2
30275,2
30264,2
61857,2
57362,2
58647,2
20721,2
31551,2
41859,2
58645,2
68651,2
56211,2
87461,2
15924,2
46103,2
32323,2
70358,2
70753,2
98280,2
18827,2
14702,2
54454,2
93621,2
76472,2
02823,2
58218,2
67003,2
62634,2
61911,2
58031,2
26010,2
65345,2
92315,2
29846,2
14134,2
50668,2
26259,2
43740,2
23126,2
45783,2
49261,2
30466,2
74370,2
70028,2
76268,2
78234,2
24415,2
80913,2
97841,2
56669,2
48901,2
66023,2
48095,2
56293,2
47846,2
62370,2
26527,2
99161,2
44036,2
13072,2
13064,2
04421,2
19538,2
15064,2
62349,2
74641,2
50261,2
60931,2
53078,2
18653,2
90650,2
35449,2
39174,2
75410,2
59920,2
92675,2
72119,2
81128,2
19016,2
66408,2
99655,2
43048,2
50471,2
93602,2
29610,2
6610,2
19550,2
18962,2
08212,2
62923,2
35961,2
29921,2
26151,2
60951,2
39088,2
79409,2
46065,2
38672,2
78719,2
68854,2
26267,2
33539,2
63014,2
43468,2
12175,2
97309,2
15411,2
13638,2
56167,2
65713,2
61320,2
95975,2
94085,2
15738,2
19444,2
51234,2
67131,2
62218,2
92602,2
68336,2
30647,2
496,2
07300,2
37213,2
45384,2
61803,2
24726,2
14841,2
59018,2
29465,2
31627,2
63965,2
82512,2
45041,2
25244,2
66526,2
24269,2
98344,2
49786,1
23055,1
99729,1
98832,1
14260,1
70747,1
36053,1
27906,1
58736,1
06011,1
46512,1
9824,1
23092,1
41544,1
55002,1
67646,1
68165,1
19318,1
54575,1
85806,1
94818,1
16256,1
16430,1
64461,1
3268,1
92740,1
47971,1
58783,1
42463,1
19545,1
38102,1
59274,1
33221,1
98046,1
68741,1
35185,1
05680,1
54037,1
52750,1
04354,1
72014,1
31087,1
63785,1
19716,1
30597,1
14014,1
99750,1
67650,1
2323,1
46798,1
68418,1
24448,1
29543,1
65388,1
66933,1
47550,1
94600,1
56297,1
14767,1
28111,1
32135,1
72232,1
74071,1
56685,1
84072,1
4900-,1
80402,1
63607,1
F0UNT,1
98572,1
42770,1
92612,1
98621,1
68305,1
78008,1
16840,1
74005,1
89007,1
49658,1
17888,1
14757,1
02861,1
49416,1
47445,1
98298,1
59087,1
18928,1
3325,1
75443,1
39438,1
88025,1
47955,1
52575,1
52568,1
50516,1
48159,1
38731,1
490-0,1
35953,1
146,1
78403,1
76857,1
21990,1
56034,1
58795,1
38236,1
03597,1
37651,1
4900,1
3177,1
26296,1
12415,1
62871,1
37360,1
58761,1
00008,1
17979,1
87929,1
46153,1
48588,1
59450,1
3031,1
82329,1
14585,1
32357,1
68357,1
1171,1
71475,1
66830,1
91041,1
28941,1
83403,1
59743,1
75680,1
21667,1
17923,1
33125,1
90604,1
7114,1
63352,1
98939,1
53301,1
73001,1
96747,1
50230,1
96046,1
68788,1
50232,1
81402,1
13675,1
29355,1
64668,1
47030,1
73097,1
77534,1
35421,1
24624,1
99117,1
25527,1
42805,1
6608,1
78543,1
13607,1
36543,1
71844,1
39064,1
98803,1
MARIE,1
44005,1
72208,1
21834,1
17235,1
56622,1
07625,1
4604,1
68922,1
97044,1
2502,1
77374,1
59046,1
58497,1
15020,1
75840,1
04490,1
83342,1
52359,1
63750,1
50447,1
21091,1
69046,1
6606,1
15379,1
75928,1
52595,1
50576,1
96029,1
10982,1
30503,1
22517,1
50278,1
73761,1
58626,1
18831,1
35672,1
08851,1
88004,1
79372,1
47521,1
78282,1
75936,1
49212,1
38745,1
32328,1
24126,1
42161,1
33333,1
26236,1
50005,1
82050,1
13337,1
61738,1
16372,1
95389,1
31798,1
68933,1
3058,1
16685,1
88888,1
98804,1
63655,1
61826,1
57384,1
26817,1
94950,1
40404,1
75452,1
57722,1
4/820,1
69121,1
30322,1
3232,1
604,1
77457,1
37944,1
40935,1
62649,1
32229,1
68650,1
90262,1
4527,1
91010,1
16405,1
84756,1
34214,1
21`22,1
84110,1
25725,1
47415,1
23934,1
76579,1
42328,1
12955,1
1051,1
43961,1
64858,1
50628,1
12483,1
04406,1
31630,1
54223,1
24613,1
84643,1
74947,1
37340,1
41148,1
63557,1
36013,1
32387,1
47961,1
44152,1
05875,1
0638,1
7863,1
00709,1
41058,1
92935,1
90901,1
74823,1
31004,1
75643,1
61930,1
05703,1
48841,1
47617,1
4412,1
99011,1
38820,1
24290,1
35175,1
25152,1
40816,1
64051,1
80481,1
96074,1
29603,1
54602,1
92391,1
99970,1
38271,1
80970,1
61329,1
77053,1
29207,1
67468,1
2164,1
25052,1
58541,1
83545,1
33661,1
68440,1
48563,1
85554,1
44801,1
59031,1
76832,1
85030,1
23278,1
57742,1
6041,1
61117,1
57762,1
2631,1
42808,1
80309,1
35548,1
79501,1
50116,1
90234,1
94035,1
71959,1
99662,1
33906,1
47016,1
25556,1
59241,1
99671,1
68681,1
81228,1
20606,1
94592,1
65083,1
0441,1
GA,1
29848,1
18628,1
26228,1
73059,1
40058,1
35201,1
54626,1
56668,1
23125,1
28077,1
49919,1
96105,1
73564,1
20830,1
02154,1
65247,1
57366,1
91346,1
42519,1
14071,1
74723,1
59213,1
84406,1
42541,1
11958,1
83624,1
29046,1
35187,1
29546,1
09711,1
55450,1
95612,1
68113,1
56257,1
47551,1
76184,1
44828,1
17876,1
68848,1
70063,1
60088,1
62729,1
47585,1
32410,1
52651,1
67055,1
95651,1
41346,1
95250,1
35587,1
62053,1
00441,1
68732,1
77482,1
64018,1
45310,1
35069,1
29652,1
41838,1
41260,1
60183,1
28265,1
97033,1
48742,1
07846,1
52155,1
41609,1
42603,1
68735,1
73140,1
73949,1
54865,1
12433,1
50040,1
64664,1
89473,1
45815,1
22833,1
24178,1
33858,1
12325,1
59257,1
88436,1
15316,1
70847,1
65344,1
63852,1
5232,1
39973,1
51640,1
78911,1
38346,1
17371,1
67018,1
14462,1
24442,1
27351,1
31711,1
13783,1
55129,1
21765,1
94850,1
76486,1
19319,1
51458,1
92517,1
69107,1
33583,1
14466,1
37692,1
68168,1
77496,1
66518,1
97735,1
65654,1
04687,1
02446,1
12087,1
72803,1
35046,1
66862,1
64167,1
85040,1
4221,1
50051,1
90737,1
89422,1
24215,1
04760,1
52739,1
12929,1
49852,1
55219,1
20839,1
28368,1
50124,1
51019,1
92355,1
32356,1
42733,1
75152,1
05065,1
96000,1
58052,1
16116,1
12028,1
57563,1
43226,1
00101,1
81546,1
04247,1
18159,1
01017,1
32249,1
61928,1
70096,1
12133,1
41751,1
47923,1
58625,1
12781,1
68139,1
18460,1
01489,1
23213,1
68621,1
16039,1
17049,1
17959,1
38199,1
49881,1
5376,1
3733,1
88264,1
80434,1
84201,1
22232,1
1170,1
84711,1
05473,1
92878,1
77054,1
15345,1
38832,1
61112,1
89513,1
68635,1
38238,1
98587,1
05407,1
47924,1
85050,1
30,1
3521,1
47205,1
68831,1
75852,1
3836,1
62374,1
18601,1
99707,1
1666,1
67159,1
55924,1
5202,1
50257,1
19903,1
2119,1
68926,1
61328,1
482-7,1
21232,1
68304,1
18854,1
47616,1
61371,1
53016,1
79312,1
18322,1
59640,1
34729,1
61044,1
28140,1
05474,1
54490,1
78019,1
18614,1
91235,1
01094,1
33654,1
2344,1
12124,1
54221,1
18219,1
23691,1
22051,1
23,1
22832,1
01954,1
53044,1
58772,1
26589,1
21155,1
30636,1
19367,1
87140,1
50859,1
46379,1
58042,1
54849,1
50605,1
47884,1
52409,1
51364,1
29143,1
26254,1
99679,1
44962,1
21026,1
19937,1
04655,1
14741,1
76357,1
44693,1
32,1
18086,1
77420,1
71022,1
93623,1
33631,1
90605,1
65484,1
25216,1
30486,1
25810,1
58728,1
42033,1
95613,1
60766,1
14510,1
30609,1
19051,1
57311,1
58490,1
69739,1
83111,1
49793,1
26531,1
68411,1
73456,1
46946,1
88427,1
95646,1
79258,1
70773,1
79405,1
74556,1
93583,1
45861,1
62643,1
07309,1
46059,1
04909,1
78206,1
21041,1
05073,1
54744,1
14724,1
26350,1
25214,1
47962,1
13804,1
*4822,1
93207,1
93605,1
48630,1
57226,1
91412,1
61702,1
4802,1
65650,1
74747,1
90280,1
79769,1
33975,1
04810,1
89034,1
3081,1
16868,1
72766,1
57365,1
43555,1
98504,1
53802,1
76678,1
48812,1
15080,1
58475,1
78568,1
96062,1
08511,1
43109,1
77988,1
67584,1
42809,1
32659,1
26435,1
41219,1
98456,1
56581,1
49639,1
16616,1
95466,1
79378,1
76079,1
17813,1
42462,1
3885,1
65684,1
07381,1
24869,1
68301,1
54240,1
78,1
47221,1
48343,1
92519,1
8810,1
22014,1
41810,1
68856,1
52593,1
44671,1
42588,1
46374,1
77737,1
71415,1
62833,1
36377,1
23486,1
92578,1
22075,1
85268,1
03382,1
78004,1
4367,1
42140,1
64681,1
57520,1
50249,1
74494,1
71344,1
84629,1
47806,1
77349,1
22908,1
unkn0,1
53923,1
23214,1
65042,1
37708,1
79910,1
99561,1
12950,1
53148,1
68932,1
52168,1
92436,1
73756,1
30623,1
78762,1
57312,1
54934,1
21049,1
62695,1
13842,1
85545,1
28724,1
87513,1
40903,1
39442,1
48090,1
24816,1
32175,1
95930,1
67008,1
47926,1
9307,1
59463,1
92861,1
48325,1
56720,1
47138,1
75666,1
60627,1
71651,1
30881,1
48760,1
38047,1
15662,1
62255,1
80917,1
24161,1
87313,1
15765,1
77804,1
35984,1
21665,1
03139,1
97708,1
40155,1
64854,1
26629,1
31208,1
12873,1
62610,1
64092,1
27873,1
97429,1
77875,1
40111,1
18828,1
64453,1
75636,1
39245,1
04684,1
79789,1
12465,1
58311,1
67483,1
50233,1
15260,1
1715,1
58576,1
25811,1
80907,1
65607,1
62225,1
24048,1
76769,1
49942,1
99727,1
60080,1
14311,1
79847,1
42006,1
76373,1
65795,1
21877,1
32200,1
58348,1
58365,1
66406,1
68935,1
13649,1
56748,1
90365,1
35612,1
60832,1
67112,1
38880,1
59019,1
15123,1
6243,1
56660,1
35136,1
72841,1
17083,1
99580,1
95518,1
49458,1
33011,1
8647,1
61742,1
59484,1
33878,1
15454,1
27102,1
78241,1
49502,1
40020,1
37837,1
19505,1
47449,1
04704,1
80648,1
99659,1
98836,1
58038,1
91608,1
78535,1
61553,1
15930,1
13633,1
57263,1
04758,1
49632,1
88347,1
80152,1
84638,1
72640,1
97339,1
98394,1
67661,1
46731,1
51232,1
42444,1
26782,1
3340,1
24832,1
92375,1
66403,1
14101,1
27872,1
71895,1
76654,1
66852,1
92751,1
87224,1
62376,1
86444,1
64766,1
42354,1
16124,1
30074,1
82945,1
35619,1
3455,1
27208,1
75848,1
13348,1
45816,1
47272,1
78592,1
89048,1
34954,1
4809,1
68309,1
73432,1
62319,1
25513,1
70609,1
32341,1
71593,1
14-60,1
07397,1
29604,1
61050,1
42403,1
89443,1
17832,1
77464,1
57068,1
63442,1
4803,1
83673,1
02574,1
82432,1
48521,1
13154,1
93208,1
95659,1
41259,1
10700,1
38405,1
37786,1
82602,1
82064,1
87512,1
85628,1
11969,1
53046,1
99551,1
33769,1
78951,1
57238,1
97493,1
34215,1
92349,1
36671,1
49927,1
6220,1
13647,1
99176,1
58357,1
55314,1
04579,1
84713,1
40506,1
65529,1
89001,1
92153,1
82830,1
49072,1
05254,1
782,1
35762,1
91334,1
36253,1
18346,1
99634,1
50432,1
40874,1
61079,1
95039,1
47405,1
89420,1
60973,1
57754,1
3866,1
75674,1
29419,1
89158,1
15327,1
48282,1
763,1
71080,1
50229,1
68307,1
92610,1
47596,1
56760,1
83872,1
87937,1
02701,1
52217,1
50132,1
18216,1
16159,1
15870,1
93531,1
27617,1
47964,1
99667,1
85924,1
14102,1
96015,1
18419,1
)2906,1
50650,1
98355,1
8391,1
77872,1
4207,1
89207,1
12927,1
83227,1
35752,1
65330,1
23396,1
95221,1
38818,1
36043,1
49891,1
17244,1
58214,1
45848,1
27928,1
13743,1
84334,1
01842,1
42564,1
94953,1
04822,1
33530,1
22332,1
47420,1
38077,1
29400,1
30072,1
4528,1
24412,1
32739,1
59844,1
56591,1
80310,1
65074,1
93688,1
36276,1
53127,1
98511,1
79041,1
50448,1
48832,1
13333,1
30010,1
63533,1
65261,1
68742,1
N,1
83606,1
25387,1
77907,1
56744,1
38025,1
12750,1
6571,1
90095,1
3110,1
30302,1
48559,1
92040,1
65280,1
29614,1
93593,1
80904,1
43018,1
97638,1
233,1
14235,1
80160,1
54402,1
68822,1
80726,1
52777,1
17220,1
01537,1
81043,1
98134,1
3774,1
52650,1
98210,1
24714,1
14508,1
59071,1
60114,1
87116,1
95382,1
25650,1
71261,1
92302,1
04450,1
24295,1
80931,1
31784,1
47556,1
26552,1
70050,1
02193,1
72527,1
24638,1
57273,1
00191,1
60588,1
51244,1
82331,1
17505,1
14751,1
25966,1
26929,1
87060,1
20080,1
99791,1
77842,1
7022,1
18083,1
71642,1
92525,1
57379,1
1973,1
21051,1
46960,1
15623,1
79738,1
59029,1
31169,1
48283,1
90640,1
15532,1
92280,1
68669,1
04537,1
36257,1
56673,1
57559,1
67730,1
436,1
27726,1
42741,1
26223,1
79357,1
68038,1
61262,1
72430,1
25920,1
13810,1
52004,1
50127,1
07606,1
77973,1
53517,1
52154,1
39456,1
58282,1
15674,1
75938,1
57544,1
44640,1
97343,1
28367,1
20813,1
37481,1
71728,1
44243,1
04846,1
47361,1
3827,1
209,1
49921,1
07301,1
34584,1
80721,1
05653,1
15774,1
68331,1
52341,1
3778,1
93551,1
84780,1
04060,1
-,1
90072,1
68943,1
53201,1
27289,1
87509,1
56274,1
53500,1
18930,1
93031,1
80903,1
30109,1
99401,1
92614,1
84147,1
72478,1
69036,1
77476,1
46611,1
92923,1
57325,1
14778,1
0145,1
29939,1
35486,1
45110,1
50562,1
53816,1
65634,1
88121,1
12475,1
40704,1
32230,1
47855,1
05831,1
20128,1
95768,1
32235,1
47306,1
17016,1
50532,1
22162,1
80283,1
31098,1
00165,1
76455,1
39566,1
57626,1
67423,1
04292,1
95344,1
54895,1
4812,1
79937,1
97324,1
48129,1
05069,1
54828,1
50680,1
81367,1
72424,1
14130,1
49666,1
98378,1
4913,1
35355,1
27654,1
83826,1
38758,1
74872,1
72670,1
12949,1
99126,1
50529,1
76848,1
43519,1
46372,1
49674,1
23127,1
90301,1
76203,1
57,1
24539,1
46395,1
25204,1
72776,1
7701,1
17212,1
73837,1
97536,1
77587,1
61790,1
00042,1
12720,1
49877,1
77984,1
39660,1
62847,1
3330,1
32322,1
67632,1
10582,1
62280,1
34665,1
212`1,1
71247,1
16861,1
