st_fdid2,station_data_quality,2009,2010,2011,2012,2013,2014,2015,2016,zero_years,sum_tot_fires,std,variation,geometric_variation
AL00613,0,1,2,0,0,5,1,0,3,3,12,1.7728105208558367,1.1055415967851332,0.9851893823003506
AL00702,0,0,0,2,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
AL00703,0,0,0,0,0,0,0,0,3,7,3,1.0606601717798212,2.6457513110645907,0.6325269194381529
AL00707,0,0,0,2,6,0,0,4,2,4,14,2.2519832529192065,1.203735681882337,1.2600999170874458
AL00708,0,2,3,1,3,0,0,0,0,4,9,1.3562026818605375,1.1276546183435798,0.9090866811757929
AL00801,0,7,7,9,4,4,4,6,14,0,55,3.399054490379851,0.4624762669809783,0.4772407367500442
AL00802,0,10,10,13,3,3,5,7,19,0,70,5.4707011825333165,0.5848425568702491,0.7905168076491589
AL00804,0,1,4,10,9,5,3,4,15,0,51,4.596194077712559,0.6744071969380329,0.9290177373951425
AL00809,0,0,0,0,0,0,0,3,3,6,6,1.3887301496588271,1.7320508075688774,0.8997638554882987
AL00814,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL00817,0,0,0,0,0,1,2,0,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
AL00818,0,0,0,0,0,0,0,1,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL00820,0,4,4,3,2,2,1,0,1,1,17,1.4577379737113252,0.6416889479197478,0.7282652795190518
AL00821,0,2,0,0,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
AL00901,0,0,0,1,0,0,1,0,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
AL01001,0,5,2,1,4,6,12,9,11,0,50,4.06201920231798,0.6079473661428265,0.9413477146796354
AL01002,0,3,0,2,0,0,0,0,0,6,5,1.1877349391654208,1.7776388834631178,0.7865037871768068
AL01003,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL01006,0,0,0,2,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
AL01008,0,1,1,1,1,0,0,0,0,4,4,0.5345224838248488,1.0,0.4484626500136215
AL01009,0,2,1,0,1,0,0,0,0,5,4,0.7559289460184544,1.4142135623730951,0.5629512148509475
AL01010,0,5,1,2,1,1,1,1,1,0,13,1.407885953173359,0.8104349040655953,0.48341598847301137
AL01011,0,1,0,2,1,0,2,1,0,3,7,0.8345229603962802,0.8921425711997711,0.6055088115710234
AL01013,0,0,6,3,2,0,0,0,0,5,11,2.1998376563477846,1.496552512104939,1.2218263061777788
AL01015,0,0,2,0,2,0,0,1,1,4,6,0.8864052604279183,1.1055415967851332,0.6533319624835885
AL01016,0,0,0,2,1,0,0,0,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
AL01101,0,0,0,0,0,0,74,89,49,5,212,38.13509819425819,1.3461176589990165,8.042153400648475
AL01102,0,0,0,0,0,11,34,18,34,4,97,15.027950150113146,1.1593699110771425,4.529007839764905
AL01103,0,0,0,0,6,3,6,14,12,3,41,5.488624600025037,1.0017830623372121,2.204177356989523
AL01104,0,0,0,4,0,0,0,0,0,7,4,1.4142135623730951,2.6457513110645907,0.7665389395182867
AL01105,0,0,0,0,14,19,24,42,39,3,138,17.060815589280267,0.9251554590437467,4.63249331016489
AL01106,0,2,0,0,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
AL01110,0,3,5,0,1,1,0,0,1,3,11,1.7677669529663689,1.2026142323020865,0.9492581478099678
AL01113,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL01201,0,0,0,0,0,0,1,0,2,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
AL01202,0,0,0,0,0,0,0,0,14,7,14,4.949747468305833,2.6457513110645907,1.6050199421097848
AL01208,0,10,0,0,23,2,14,2,0,3,51,8.51783842465748,1.2498365906261402,2.6764261673324663
AL01219,0,4,13,11,10,9,7,2,18,0,74,5.063877678504601,0.5120890627431464,0.807749546662242
AL01302,0,0,0,0,0,0,0,3,6,6,9,2.2320714274285347,1.8559214542766742,1.193774335772456
AL01303,0,0,2,13,4,5,5,0,5,2,34,4.131758532565592,0.909389696102371,1.5281964244050368
AL01305,0,1,2,5,1,0,0,0,0,4,9,1.7268882005337975,1.435871998146676,0.9437485459168775
AL01306,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL01308,0,0,0,0,1,0,1,0,1,5,3,0.5175491695067657,1.2909944487358056,0.4315213324989562
AL01310,0,2,0,1,0,0,0,0,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
AL01312,0,2,0,0,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
AL01313,0,0,0,0,0,2,2,1,0,5,5,0.9161253813129043,1.3711309200802089,0.6721278292075594
AL01401,1,14,16,23,12,18,13,22,19,0,137,4.086126352846737,0.2231953992908125,0.2547558228964475
AL01402,0,0,0,0,0,0,0,1,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL01403,0,0,1,6,4,7,8,10,2,1,38,3.575711717366808,0.704162534750508,1.3088340515404422
AL01404,0,0,6,0,0,0,0,0,0,7,6,2.1213203435596424,2.6457513110645907,0.9896985224200869
AL01407,0,0,1,4,18,10,8,1,1,1,43,6.2777953363991,1.0925283392136136,1.8191404721455902
AL01408,0,0,0,1,2,0,0,0,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
AL01410,0,0,0,0,2,3,2,0,0,5,7,1.246423454758225,1.3324827218698307,0.8674203990987406
AL01412,0,0,0,0,0,0,0,1,1,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
AL01414,0,0,0,0,0,0,0,2,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
AL01415,0,0,0,0,1,11,0,4,2,4,18,3.8078865529319543,1.5830896498638896,1.5476222634188117
AL01416,0,0,0,0,0,0,0,0,9,7,9,3.181980515339464,2.6457513110645907,1.2571134598090756
AL01503,0,0,0,0,0,0,0,1,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL01505,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL01508,0,2,0,2,1,0,0,0,0,5,5,0.9161253813129043,1.3711309200802089,0.6721278292075594
AL01601,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL01603,0,0,0,0,0,6,4,0,0,6,10,2.3754698783308417,1.7776388834631178,1.2882837911841416
AL01701,0,0,0,0,0,1,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL01703,0,2,1,3,0,0,0,0,0,5,6,1.164964745021435,1.452966314513558,0.7842585153737718
AL01712,0,0,0,0,0,0,0,2,1,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
AL01714,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL01715,0,0,0,0,0,0,1,1,1,5,3,0.5175491695067657,1.2909944487358056,0.4315213324989562
AL01720,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL01801,0,0,8,2,3,6,4,4,7,1,34,2.659215781283755,0.5852867277097764,1.021560236978455
AL01802,0,0,1,0,0,1,0,0,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
AL01806,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL01811,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL01901,0,0,0,0,2,2,2,12,8,3,26,4.399675312695569,1.2663136640887946,1.7010333735982277
AL01902,1,25,32,34,17,20,16,21,24,0,189,6.566962768281849,0.26001401852498657,0.2989027284892849
AL01903,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL01909,0,0,0,0,0,0,0,1,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL01910,0,1,1,0,1,0,0,0,0,5,3,0.5175491695067657,1.2909944487358056,0.4315213324989562
AL02001,0,13,14,13,0,0,0,0,0,5,40,6.90755280213519,1.2922847983320085,2.9665981619419113
AL02003,0,5,3,2,5,5,5,8,0,1,33,2.416461403433896,0.5479739793947007,0.9761607114270037
AL02004,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL02006,0,3,0,0,0,0,0,5,0,6,8,1.927248223318863,1.8027756377319946,1.1033174884596315
AL02011,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL02016,0,0,1,0,1,0,0,0,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
AL02017,0,0,4,1,1,1,2,1,5,1,15,1.7268882005337975,0.8615231988880058,0.7780368271319265
AL02101,0,7,6,0,0,4,5,5,5,2,32,2.6186146828319083,0.6123724356957945,1.3636003671699823
AL02105,0,0,0,0,1,1,1,0,0,5,3,0.5175491695067657,1.2909944487358056,0.4315213324989562
AL02111,0,3,2,1,0,0,0,0,0,5,6,1.164964745021435,1.452966314513558,0.7842585153737718
AL02201,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL02203,0,2,1,1,1,0,0,0,0,4,5,0.7440238091428449,1.1135528725660042,0.560397448177701
AL02204,0,0,0,0,0,0,0,2,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
AL02205,0,0,0,0,0,0,0,1,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL02302,0,15,9,12,11,14,27,9,11,0,108,5.855400437691199,0.40572041296678973,0.3960676149700322
AL02303,0,0,0,0,4,4,0,0,0,6,8,1.8516401995451028,1.7320508075688772,1.1064940636739706
AL02310,0,3,3,5,5,0,2,3,4,1,25,1.6420805617960927,0.4915282290977803,0.7810151322824237
AL02316,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL02401,0,0,0,0,0,0,5,10,2,5,17,3.6425069859723185,1.6034133141692954,1.6544994078126036
AL02402,0,0,0,0,0,0,2,2,0,6,4,0.9258200997725514,1.7320508075688772,0.6628926886460285
AL02406,0,0,1,0,0,0,1,0,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
AL02409,0,0,1,0,0,0,0,0,4,6,5,1.407885953173359,2.1071307505705477,0.7977140403253662
AL02501,1,15,18,11,12,11,12,10,9,0,98,2.9154759474226504,0.22262677784970844,0.22859531800197685
AL02505,0,3,1,0,1,0,0,0,4,4,9,1.5526475085202969,1.2909944487358056,0.9397179802980551
AL02506,0,0,0,0,0,0,1,0,1,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
AL02507,1,7,9,5,8,10,8,4,3,0,54,2.49284690951645,0.3454584834477339,0.43308482453956265
AL02508,0,5,6,2,0,0,0,0,4,4,17,2.5319388392523003,1.1145467836174363,1.4460895562414788
AL02509,0,1,0,1,2,2,0,0,1,3,7,0.8345229603962802,0.8921425711997711,0.6055088115710234
AL02510,0,0,0,0,0,0,1,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL02512,0,3,6,7,7,3,1,6,0,1,33,2.748376143938713,0.6232413273091859,1.1229082036116576
AL02514,0,0,2,0,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
AL02517,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL02521,0,0,0,0,0,0,4,1,2,5,7,1.4577379737113252,1.558387444947959,0.8889530478356302
AL02524,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL02526,0,1,1,2,1,3,0,0,0,3,8,1.0690449676496976,1.0,0.6988546316343252
AL02527,0,9,3,2,0,3,4,1,0,2,22,2.9154759474226504,0.9917011013305195,1.2180078380685293
AL02528,0,6,10,18,14,13,24,8,8,0,101,6.022280061808579,0.4462041322472772,0.531032229176772
AL02601,0,15,0,0,19,10,9,18,16,2,87,7.567552916422662,0.6509239142421963,2.5862206975654374
AL02602,0,13,0,0,0,4,1,0,0,5,18,4.5591352563522705,1.8954135676924422,1.7149593625767618
AL02603,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL02609,0,0,0,0,1,0,0,0,1,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
AL02610,0,7,3,0,0,1,2,3,3,2,19,2.2638462845343543,0.891635491899864,1.0723051482045292
AL02614,0,2,4,1,0,5,2,2,1,1,17,1.6420805617960927,0.7228356310261476,0.755071678167162
AL02701,0,0,104,107,70,75,105,68,48,1,577,36.10871481670714,0.46830654946567046,3.8325986827849077
AL02703,0,7,7,6,11,8,5,4,2,0,50,2.712405363721075,0.40595566260368876,0.5218551078594373
AL02706,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL02708,0,3,0,0,0,0,0,0,0,7,3,1.0606601717798212,2.6457513110645907,0.6325269194381529
AL02709,0,1,0,3,0,1,3,1,2,2,11,1.1877349391654208,0.8080176743014171,0.721552172511597
AL02713,0,0,0,0,0,1,0,0,1,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
AL02715,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL02716,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL02801,0,4,2,4,7,9,4,19,8,0,57,5.356904756613521,0.7032877983448226,0.7887980494146132
AL02803,0,6,10,6,13,2,0,0,0,3,37,4.983902658989812,1.0080030377822442,2.093259564550902
AL02804,0,8,3,0,6,9,1,0,0,3,27,3.77728171346236,1.0469106685261163,1.7636652791387593
AL02805,0,0,0,0,1,2,1,1,0,4,5,0.7440238091428449,1.1135528725660042,0.560397448177701
AL02807,0,0,4,11,5,10,6,4,7,1,47,3.5228843701879127,0.5609117585729391,1.171658028736113
AL02808,0,0,0,0,0,1,0,0,2,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
AL02810,0,2,0,0,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
AL02811,0,1,1,3,1,0,0,0,0,4,6,1.0350983390135313,1.2909944487358056,0.6748406150858026
AL02812,0,0,0,4,5,0,0,0,0,6,9,2.100170061141308,1.7462481828335235,1.2006017514566336
AL02813,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL02818,0,0,0,0,2,3,1,0,0,5,6,1.164964745021435,1.452966314513558,0.7842585153737716
AL02819,0,0,0,0,0,0,0,1,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL02827,0,0,0,0,0,0,0,1,1,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
AL02901,0,0,0,16,16,17,8,11,11,2,79,6.8334785118143575,0.6473046924326884,2.439235446114571
AL02902,0,0,17,0,4,10,7,8,2,2,48,5.7817446699565895,0.9013878188659974,1.956405086380879
AL02903,0,8,10,3,1,1,3,3,9,0,38,3.654742515847438,0.7197260174303866,0.9771881949964194
AL02905,0,4,5,3,2,2,5,0,0,2,21,1.9955307206712847,0.7111040249080037,1.0726818634576154
AL02906,0,0,16,21,14,9,10,14,9,1,93,6.2091522310675735,0.49962409270920183,1.6293913392630346
AL02907,0,8,2,0,0,0,0,7,10,4,27,4.240535680446853,1.1753060483424023,2.020936131334818
AL02908,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL02909,0,3,0,0,0,0,0,0,0,7,3,1.0606601717798212,2.6457513110645907,0.6325269194381529
AL02910,0,0,0,0,0,0,0,0,2,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
AL02912,0,3,3,1,3,4,4,2,0,1,20,1.4142135623730951,0.5291502622129182,0.7345830459017386
AL02913,0,0,1,0,5,3,0,0,0,5,9,1.8850918886280925,1.567415108851765,1.0769264373291252
AL02914,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL02921,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL02922,0,2,0,0,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
AL03001,0,0,17,21,10,12,6,11,11,1,88,6.369570517030843,0.5416534221733175,1.6214462279072577
AL03002,0,0,0,0,0,0,2,0,5,6,7,1.807721533549109,1.932535608352669,1.0020396650547014
AL03003,0,0,0,0,0,0,0,0,10,7,10,3.5355339059327378,2.6457513110645907,1.3344679441654517
AL03005,1,4,4,1,3,3,4,4,3,0,26,1.0350983390135313,0.297921795862109,0.3640385995855653
AL03013,0,0,0,0,0,0,1,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03018,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03019,0,4,4,3,2,4,0,8,5,1,30,2.3145502494313788,0.5773502691896258,0.9182451164814021
AL03022,0,0,0,1,0,1,0,0,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
AL03101,0,4,1,0,0,0,0,0,0,6,5,1.407885953173359,2.1071307505705477,0.7977140403253662
AL03102,1,49,28,63,42,30,63,62,57,0,394,14.518461154189664,0.275751814325707,0.382405642868495
AL03104,0,0,0,0,4,5,8,3,2,3,22,2.866057521105554,0.9748913904330553,1.4439270278718053
AL03105,0,0,0,0,0,1,0,0,7,6,8,2.449489742783178,2.29128784747792,1.0980440484844833
AL03106,0,0,0,0,0,0,8,4,7,5,19,3.4615231989895516,1.3633509312619598,1.7981688102283337
AL03107,0,0,0,0,0,0,1,10,0,6,11,3.50255009141299,2.3827895312874827,1.3354263231572627
AL03109,0,0,0,0,0,0,1,1,3,5,5,1.0606601717798212,1.5874507866387544,0.6887186019441878
AL03111,0,3,1,3,0,0,0,0,0,5,7,1.3562026818605375,1.4498416521560313,0.8870404930202913
AL03115,0,0,0,0,0,0,2,0,3,6,5,1.1877349391654208,1.7776388834631178,0.7865037871768068
AL03116,0,0,0,0,1,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03123,0,0,0,0,0,0,0,1,1,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
AL03124,0,0,0,1,0,0,6,0,8,5,15,3.226563851175781,1.609692862353285,1.557240885347717
AL03125,0,1,0,2,1,2,3,0,0,3,9,1.1259916264596033,0.9362388636862621,0.7538044274256626
AL03201,1,11,10,8,7,4,9,5,10,0,64,2.5071326821120348,0.29315098498896436,0.36747495535882146
AL03204,0,0,0,1,1,1,1,0,0,4,4,0.5345224838248488,1.0,0.4484626500136215
AL03207,0,3,1,3,1,0,0,0,0,4,8,1.3093073414159542,1.224744871391589,0.8485643431617029
AL03209,0,0,3,2,0,0,1,1,0,4,7,1.1259916264596033,1.203735681882337,0.7553997659121252
AL03211,0,2,0,0,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
AL03301,0,9,1,0,0,0,0,12,9,4,31,5.166858675387646,1.2472654793020133,2.291352093257913
AL03305,0,1,3,1,1,3,1,3,2,0,15,0.9910312089651149,0.4944132324730442,0.41220647026276014
AL03307,0,0,0,0,0,0,1,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03308,0,0,0,0,0,0,1,0,1,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
AL03309,0,1,1,1,1,0,0,0,2,3,6,0.7071067811865476,0.8819171036881969,0.5273030625604476
AL03310,0,0,0,0,0,0,0,1,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03313,0,0,3,1,1,0,0,0,0,5,5,1.0606601717798212,1.5874507866387544,0.6887186019441878
AL03315,0,2,0,0,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
AL03401,0,8,2,0,0,0,1,3,11,3,25,4.155461122770509,1.2438649444372971,1.6967212157103182
AL03402,0,5,9,20,6,8,7,11,13,0,79,4.85320218294802,0.45972202018569314,0.4985832068146323
AL03403,0,6,8,4,2,0,0,4,0,3,24,3.0237157840738176,0.9428090415820635,1.5344750231001565
AL03404,0,2,3,4,6,6,0,0,4,2,25,2.356601669474803,0.7054076835419358,1.2042580866698596
AL03406,0,0,0,1,1,0,0,0,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
AL03407,0,4,2,0,0,0,0,0,0,6,6,1.4880476182856899,1.8559214542766738,0.8993048142875257
AL03408,0,0,0,0,1,0,0,0,1,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
AL03409,0,2,0,0,0,0,0,2,1,5,5,0.9161253813129043,1.3711309200802089,0.6721278292075594
AL03412,0,3,2,0,0,0,0,2,1,4,8,1.1952286093343936,1.118033988749895,0.8242717102229693
AL03501,0,0,0,0,0,0,1,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03511,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03601,0,4,9,1,0,1,8,1,0,2,24,3.625307868699863,1.130388330520878,1.4809711431100885
AL03602,0,0,0,0,0,0,1,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03608,0,2,3,5,0,1,3,0,0,3,14,1.8322507626258087,0.9793792286287205,1.0671797502073104
AL03702,0,6,9,1,1,12,6,3,15,0,53,5.097268175909804,0.7197068348211567,1.2188830766899668
AL03801,0,92,135,93,10,74,53,98,66,0,621,36.79649633942263,0.4434134696805185,1.1691099134814449
AL03802,0,4,2,1,3,1,2,1,0,1,14,1.2817398889233114,0.6851187890446742,0.6502249534293894
AL03804,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03805,0,4,2,5,3,5,4,1,2,0,26,1.4880476182856899,0.42828956637154014,0.47958735270419384
AL03808,0,0,0,0,0,0,0,2,1,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
AL03814,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03817,0,0,11,7,1,0,0,0,0,5,19,4.240535680446853,1.6701717529076243,1.8200719690196414
AL03819,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03901,1,16,14,15,12,13,23,18,19,0,130,3.615443067098218,0.20811921936105665,0.22426495194654184
AL03903,0,0,0,0,0,0,0,1,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03904,0,0,0,0,0,1,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03906,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03914,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03921,0,0,0,0,0,0,0,1,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03923,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03924,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL03925,0,1,0,0,0,0,1,0,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
AL04001,0,0,0,0,0,5,4,6,0,5,15,2.6423744732991303,1.318247995552346,1.5265297347706435
AL04002,0,3,5,4,0,1,0,0,0,4,13,2.065879266282796,1.1892019102877158,1.2192360450902147
AL04005,0,1,2,0,0,0,0,0,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
AL04101,1,28,38,32,56,31,41,59,64,0,349,14.050292320294062,0.30126865356195676,0.366802723762504
AL04102,0,2,2,3,2,0,0,2,9,2,20,2.8284271247461903,1.0583005244258363,1.1062002567857956
AL04104,0,0,0,0,0,1,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL04105,0,0,0,0,0,0,2,0,2,6,4,0.9258200997725514,1.7320508075688772,0.6628926886460285
AL04107,0,0,0,2,2,4,5,2,2,2,17,1.7268882005337975,0.7601675284305933,0.9311838239198704
AL04109,0,0,0,0,0,1,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL04114,0,0,7,10,8,6,4,9,5,1,49,3.181980515339464,0.485954322440435,1.1582834917940064
AL04115,0,1,3,4,1,0,0,0,4,3,13,1.7677669529663689,1.0175966581017657,1.0436797854986524
AL04201,0,12,16,13,1,13,4,0,0,2,59,6.759913355319621,0.8573993132163891,2.4131639682991337
AL04205,0,0,0,0,0,0,0,0,5,7,5,1.7677669529663689,2.6457513110645907,0.8841610122369188
AL04210,0,0,0,0,0,0,1,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL04301,0,0,0,35,36,27,38,15,25,2,176,15.455003812912596,0.6571287406727709,3.881915543045637
AL04302,1,25,19,18,21,28,28,27,28,0,194,4.267819784654187,0.16462597342960114,0.19484157294034854
AL04304,0,0,0,10,8,26,11,12,16,2,83,8.450486038430824,0.7618993616271026,2.5264957455039534
AL04305,0,0,0,0,9,0,0,0,0,7,9,3.181980515339464,2.6457513110645907,1.2571134598090756
AL04306,0,9,7,10,5,2,1,1,0,1,35,3.9256482631170977,0.8393389040896219,1.4211346199592616
AL04309,0,1,1,1,1,0,1,0,1,2,6,0.4629100498862757,0.5773502691896257,0.3783192139298859
AL04401,1,10,17,12,7,14,17,17,23,0,117,4.983902658989812,0.3187701914354105,0.4116238818068654
AL04407,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL04502,0,0,0,0,0,0,1,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL04601,0,13,19,1,0,0,0,0,0,5,33,7.510706643566522,1.7031812722904722,2.5856729165890773
AL04604,0,2,3,1,0,0,0,0,0,5,6,1.164964745021435,1.452966314513558,0.7842585153737718
AL04607,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL04608,0,0,0,0,0,0,0,1,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL04609,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
AL04701,1,139,182,193,174,148,180,173,179,0,1368,18.189478905596577,0.09950116682557635,0.11735723586349578
AL04702,1,23,20,27,15,11,10,9,22,0,137,6.791538853603062,0.3709724309364398,0.4864703883647279
AL04704,0,0,0,0,0,0,0,1,2,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
